zpid,streetName,city,state,zipcode,price,bathrooms,bedrooms,livingArea,homeType,homeStatus,rentZestimate,currency,country,taxAssessedValue,imgSrc,homeDetailUrl
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/14d0b1a550afff0bedd3fd76196f3a3d-p_e.jpg,https://www.zillow.com/apartments/farmers-branch-tx/layers-galleria/5XnPC7/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/c770169b7ac4a39b78c60aeaf1f19aba-p_e.jpg,https://www.zillow.com/apartments/austin-tx/duval-at-midtown/5XyLq7/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/d699bb1c3fc400f35d2c58be31fb4015-p_e.jpg,https://www.zillow.com/apartments/little-elm-tx/mansions-at-oak-point/C4Qy4m/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/6be84287676d46baabd80c40fa4b2b76-p_e.jpg,https://www.zillow.com/apartments/frisco-tx/fox-haven/5Xhsqk/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/5e0a152eb2e5350a05c854919f6af335-p_e.jpg,https://www.zillow.com/apartments/westworth-village-tx/village-of-hawks-creek/5gKjnP/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/2d5d0b3e1bcbca556c30b1f014539cb0-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/dallas-north-park/5Xhskq/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/636cd6357b4bd67c317d6e034cec23f7-p_e.jpg,https://www.zillow.com/apartments/corpus-christi-tx/seaglass-apartments-%26-townhomes/9WWbHY/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/1bb196bd2897609bd1a3470a983115a4-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/connemara-estates/5XjwyD/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/83117ea30e81c396fb9bb42213ad7a91-p_e.jpg,https://www.zillow.com/apartments/houston-tx/campbell-grove-apartments/5Xhs36/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/b5f5202d702adac66d81c15bef9ae099-p_e.jpg,https://www.zillow.com/apartments/houston-tx/artisan-west/5XkBhS/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/1722c9c8b1a7ee5c1e667979166d2f68-p_e.jpg,https://www.zillow.com/apartments/georgetown-tx/villages-of-georgetown/BJrTvd/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/61b2b8000273531692edf799eb17879e-p_e.jpg,https://www.zillow.com/apartments/austin-tx/avery-oaks/C2XVKP/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/723c01df710b52cc3f71c2d96da6bb0b-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/hall-street-flats/9StBsK/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/d17f00e04a6335ce8ec6c29ba53223a6-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/trails-of-elm-creek/5XkC3F/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/2b1c7c5b0b1d96fc9aeb80e3da6b162b-p_e.jpg,https://www.zillow.com/apartments/frisco-tx/berkshire-pullman/BPfSZN/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/3eabdef87fa8f1f2e7c04db8e604190a-p_e.jpg,https://www.zillow.com/apartments/houston-tx/aliso-briar-forest/5Z26V9/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/35f7a2e90031684e2576640aa344ee86-p_e.jpg,https://www.zillow.com/apartments/rockwall-tx/ablon-at-harbor-village/BdXb3X/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/6b60e507732b9fc27eb391af8d392415-p_e.jpg,https://www.zillow.com/apartments/austin-tx/the-quarters-grayson-house/5XjfLF/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/10779c4b91a34f0b5a6908550a4d3f0f-p_e.jpg,https://www.zillow.com/apartments/aubrey-tx/alta-3eighty-%7c-brand.dash.new-apartments/C3fTB3/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/df7c4d7ed51ab35ed5b3b621bcc5afec-p_e.jpg,https://www.zillow.com/apartments/roanoke-tx/litsey-creek-cottages/CBYz4h/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/374279ccc1df8b485588df9ef508d689-p_e.jpg,https://www.zillow.com/apartments/brookshire-tx/banyan-kingsland-heights/BztHx6/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/415cdb84be5037d50b1a97562ec3572d-p_e.jpg,https://www.zillow.com/b/bridges-at-deer-run-dallas-tx-BcCftQ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/415cdb84be5037d50b1a97562ec3572d-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/bridges-at-deer-run/5XhsnW/
2058239312,1830 W Rundberg Ln #9-118,Austin,TX,78758,1425,1,2,750,APARTMENT,FOR_RENT,1314,USD,USA,,https://photos.zillowstatic.com/fp/8733445ed50851ad5c44c8f82333fef2-p_e.jpg,https://www.zillow.com/b/ascent-at-northgate-austin-tx-5XkVg3/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/5af45c19e9cb18bcb75e30dbb9d77041-p_e.jpg,https://www.zillow.com/apartments/grand-prairie-tx/prairie-gate-community/BzfQFj/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/6ad55d2ee4e1c61b5f89d2171a2f7bfb-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/trails-of-white-rock/5Xk8wD/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/daf9681ff95916e1fb574f1ccfec6f98-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/o%27connor-oaks/5Xknpp/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/3d7b504790b9f7dff975193a502601d3-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/contigo-westover-hills/5XkdBr/
2057854666,1104 S Carrier Pkwy #64437A1E1,Grand Prairie,TX,75051,1348,2,2,925,APARTMENT,FOR_RENT,1460,USD,USA,,https://photos.zillowstatic.com/fp/0d126a7e96da8c696336df25f952d802-p_e.jpg,https://www.zillow.com/apartments/grand-prairie-tx/wright-senior-apartments/5Xxy36/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/aa46d639864c9123f7463a0ccb614364-p_e.jpg,https://www.zillow.com/apartments/midland-tx/the-azure-apartment-homes/BX82jz/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/0f00fa1dbd061b17ab67901e47e4e63a-p_e.jpg,https://www.zillow.com/apartments/austin-tx/urban-north/B5xLVY/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/429a9027003c4b7d42e4ddf7d8f59334-p_e.jpg,https://www.zillow.com/apartments/austin-tx/high-point-preserve/C52cvD/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/fefc9359a9b21f7c22b5271acbf38355-p_e.jpg,https://www.zillow.com/apartments/houston-tx/bay-house/5Xhrwn/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/30ad4add78a026037fa5008a368f699b-p_e.jpg,https://www.zillow.com/b/sundance-creek-midland-tx-Bcd949/
2066754773,2230 Hibiscus Ave #8FAB085CF,Richardson,TX,75080,2475,2,2,1194,APARTMENT,FOR_RENT,2154,USD,USA,,https://photos.zillowstatic.com/fp/ce3b80c624b6bc073b285350858ef45c-p_e.jpg,https://www.zillow.com/apartments/richardson-tx/parkside-towns/5ZQQXN/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/2d35b58c9eddb83de713acf6632714b4-p_e.jpg,https://www.zillow.com/apartments/hudson-oaks-tx/olympus-hudson-oaks/BChKYJ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/65281f96c01ac1095aabdf74d47abac5-p_e.jpg,https://www.zillow.com/apartments/bryan-tx/the-element-at-university-park/5XhwNk/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/ab59a6e6e3ad8f31884b3ea28f20c6f1-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/hidden-oaks-apartments/5Xt8FB/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/6b088b88fc5616c539de93f13c147d81-p_e.jpg,https://www.zillow.com/apartments/kyle-tx/oaks-of-kyle-apartments/BKB4tX/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/0b69d06592bb4cb61d224e60f256e982-p_e.jpg,https://www.zillow.com/apartments/mckinney-tx/mckinney-square-apartments/9kB73t/
,,,,,,,,,,,,,,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=32.93814468383789,-96.8233413696289&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=SXDdIEFY4K07GGI1PvH26ymqKtw=",https://www.zillow.com/apartments/dallas-tx/luxia-gallery-house/9KV6Sc/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/2931a17e08aef353ffbae237d11b5286-p_e.jpg,https://www.zillow.com/apartments/carrollton-tx/lakehill-townhomes/5XmFwV/
2060957437,2045 S Forum Dr #F8423EEB6,Grand Prairie,TX,75052,2046,2,2,,APARTMENT,FOR_RENT,2259,USD,USA,,https://photos.zillowstatic.com/fp/c39ff6636aa371e6b4feb69b5f7b2ead-p_e.jpg,https://www.zillow.com/apartments/grand-prairie-tx/copeland/Bz9wfs/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/b6002c82e2d7645401b555acd34ef46d-p_e.jpg,https://www.zillow.com/apartments/tomball-tx/everlee/9n5MpH/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/71bf23bd3785629910e019ab36612e9b-p_e.jpg,https://www.zillow.com/apartments/carrollton-tx/keller-oaks/5XrRRj/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/4f939272e4d2d8a933d2d28b731716a9-p_e.jpg,https://www.zillow.com/apartments/houston-tx/beckett-cottingham/CFbS8F/
2072246407,3001 Medical Arts St #106,Austin,TX,78705,2384,2,2,1300,APARTMENT,FOR_RENT,2510,USD,USA,,https://photos.zillowstatic.com/fp/1b438b9784895b1a8846aba9bee34952-p_e.jpg,https://www.zillow.com/apartments/austin-tx/river-oaks/5Xht9S/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/7f3779e2980eca2c25b44134a919ff57-p_e.jpg,https://www.zillow.com/apartments/irving-tx/grand-venetian-at-las-colinas/5XkdXn/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/5d2d8ab2d8a18d93eb53bf9f8e247663-p_e.jpg,https://www.zillow.com/apartments/cypress-tx/prestige-at-barker-cypress/5XmCgb/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/f91e4334fb2328861be3c4b6e0aca23f-p_e.jpg,https://www.zillow.com/apartments/houston-tx/west-18th-lofts/5Xjv89/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/95e40d940daac1a56d20f34a35e40e39-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/westerly/9StGRz/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/5b36dd33c053d8003045aa6ceb0fbc05-p_e.jpg,https://www.zillow.com/b/the-quarters-cameron-house-austin-tx-5XjfMJ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/c717620f62086b14f2de4c2ba43f31ed-p_e.jpg,https://www.zillow.com/apartments/houston-tx/village-place/5XkBft/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/3e058646de1e09e611c1cf695f7f7856-p_e.jpg,https://www.zillow.com/apartments/victoria-tx/silvermine/5Xt3Zz/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/77c254fe43bc370af7953a9a4c2e4c20-p_e.jpg,https://www.zillow.com/apartments/austin-tx/paloma/C723Kd/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/7d1a61d3b011516c8a5204f1b398e474-p_e.jpg,https://www.zillow.com/apartments/pflugerville-tx/the-beacon-at-pfluger-farm/C3TMwQ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/42d2b39524be18df4806509ec0f08c7f-p_e.jpg,https://www.zillow.com/b/villages-3eighty-aubrey-tx-BN3qS8/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/329c72fa4283a829448139e39fa41f37-p_e.jpg,"https://www.zillow.com/apartments/fort-worth-tx/wayfare-.dash.-cibolo-hills,-llc/CHKCdP/"
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/6f59f3d7899ac343d4c1df84c3d93bef-p_e.jpg,https://www.zillow.com/apartments/houston-tx/imt-uptown-post-oak/5Xjwpm/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/c96704e2a5bdcf6599f90075a0ee0267-p_e.jpg,https://www.zillow.com/apartments/harlingen-tx/amarville-apartments-and-townhomes/BgYhBS/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/a435a12d462cbd7067ae88c7402ecb3b-p_e.jpg,https://www.zillow.com/apartments/arlington-tx/aspen-court/5XhsSq/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/9780ff44cc382263d654425f595446ca-p_e.jpg,https://www.zillow.com/apartments/fort-worth-tx/the-legends-at-eagle-mountain-lake/5XkQnB/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/4de5a441099859408935382e67330b1b-p_e.jpg,https://www.zillow.com/apartments/austin-tx/bexley-soco/BMpjKj/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/5476f718b0c0615ec7bf5d53b562366b-p_e.jpg,https://www.zillow.com/b/bexley-3five-austin-tx-BY3SmC/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/8520859c56bf6d804cf4cacffcfe8bed-p_e.jpg,https://www.zillow.com/apartments/humble-tx/edgewater-at-the-lagoon/BtDpCd/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/c0a133608ac74c44225789979a3eeadb-p_e.jpg,https://www.zillow.com/apartments/brownsville-tx/la-nueva-casa-grande/5jG7ZB/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/aab1aefbaf7bbfd7c4544288626f903f-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/windrush/5XkHsh/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/c870de8e465f428dc368c0ffaefc8ea9-p_e.jpg,https://www.zillow.com/apartments/irving-tx/verandah-at-valley-ranch/5Xrn82/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/c353d4637f1c387115b2487dbf8191d5-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/lucia-apartments/5YLtzD/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/6de5a4bcb3194d7414bb26984cb3f7c1-p_e.jpg,https://www.zillow.com/apartments/manor-tx/crossroad-commons/5jD8B7/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/52b15d2035fe2963afcb0e9bb805904e-p_e.jpg,https://www.zillow.com/apartments/austin-tx/abbey-road/5XhstQ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/374335006810209e01652ec74b37a210-p_e.jpg,https://www.zillow.com/b/canvas-at-grand-prairie-grand-prairie-tx-CZdcFp/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/32bab00e159521e93b4c5d4fd37f5217-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/summit-at-tpc/5Xjwxy/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/fa58324d7763a463ccc804be4eb2eb23-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/platinum-shavano-oaks-apartments/5XkrWZ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/38a18e6542241142620e9a7a42b52bd5-p_e.jpg,https://www.zillow.com/apartments/austin-tx/the-quarters-sterling-house/5XjfLJ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/00590008e03cbe33e44b8afe5f4dadfc-p_e.jpg,https://www.zillow.com/apartments/conroe-tx/berkshire-jones-forest/9hNMsD/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/04e731970fa28702d01af23389ddc230-p_e.jpg,https://www.zillow.com/b/amberly-village-townhomes-garland-tx-BhcGh8/
2057140040,423 Hollyvale Dr #743C953F7,Houston,TX,77060,950,1,2,775,APARTMENT,FOR_RENT,974,USD,USA,,https://photos.zillowstatic.com/fp/a496934df2af0fa9a348d6a4b6201f7c-p_e.jpg,https://www.zillow.com/apartments/houston-tx/hollyvale/5YyF36/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/0dba87b8cdc660c49b5708284b7404c8-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/thirty-oaks/63fCgX/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/54ea4c90c84d927da8af1ba60b61b5f8-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/urban-house/5XkCNm/
2061509994,1506 W Fairmont Pkwy #A6E91CB74,La Porte,TX,77571,875,1,2,350,APARTMENT,FOR_RENT,825,USD,USA,,https://photos.zillowstatic.com/fp/69d99833aebea63a847185636f95eb8f-p_e.jpg,https://www.zillow.com/apartments/la-porte-tx/woodspring-suites-la-porte-houston/5XtBwT/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/7442c84424b5f5136f9de6368ef85aa7-p_e.jpg,https://www.zillow.com/apartments/richmond-tx/marquis-grand-lakes/5ZbNnF/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/fdf6c5e6ddc1e97ae84474d5f6e7ee56-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/heatherstone/5XqM27/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/08a39d5ba1bb01bad40951bc48c87a3f-p_e.jpg,https://www.zillow.com/apartments/conroe-tx/berkshire-woodland/65gRyR/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/0e5db0726f18cd47215bd648dc2d19b8-p_e.jpg,https://www.zillow.com/apartments/euless-tx/bear-creek-apartments/5XhsXT/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/63806d8da0c9f0d186e083d50694b9e1-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/park-at-rialto/BvWyTC/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/a75db586e2ce82982f1b7211f5175bc4-p_e.jpg,https://www.zillow.com/apartments/houston-tx/chateaux-dijon-apartments/BhPYPQ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/267c2e99ccf9a673fd972f3cca236e7b-p_e.jpg,https://www.zillow.com/apartments/rowlett-tx/reveal-at-bayside/BLy8Mv/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/9e9a21ebe9543869be3bfb47318ff401-p_e.jpg,https://www.zillow.com/apartments/bay-city-tx/riverway-apartments/5XkBrB/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/a2d090566a06e5b4a5251443cb3c753c-p_e.jpg,https://www.zillow.com/b/district-at-greenbriar-houston-tx-9gntgH/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/20f1c24e89e24a519a2714d22e8f37da-p_e.jpg,https://www.zillow.com/b/75-west-dallas-tx-BgsFkd/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/aa408ff77546802946b09dde1b2a193d-p_e.jpg,https://www.zillow.com/apartments/austin-tx/1200-w-40th/5Xht5b/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/071ceced0d53f04df731801e61c95c39-p_e.jpg,https://www.zillow.com/apartments/conroe-tx/park-village/5XhsQY/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/4c4ebf7a15d3581d0992137771b8863c-p_e.jpg,https://www.zillow.com/apartments/buda-tx/carrington-oaks/65fxBC/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/9154baabe685a5ca515b76789f621c13-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/villas-at-rogers-ranch/5XjwyX/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/d91d966ea955252f20497e71eaa23106-p_e.jpg,https://www.zillow.com/apartments/frisco-tx/cool-springs-at-frisco-bridges/5XhsjD/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/006870871553a4a3366ccb0878368b7b-p_e.jpg,https://www.zillow.com/apartments/grand-prairie-tx/3sixty-flats/BChKWV/
2067260114,7710 S Main St #1722,Houston,TX,77030,1714,2,2,880,APARTMENT,FOR_RENT,1650,USD,USA,,https://photos.zillowstatic.com/fp/413fd8b248942c1b23b0ecf777196b47-p_e.jpg,https://www.zillow.com/apartments/houston-tx/coop-med-center-new/BXg4HP/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/3dcad3fdf41e0c0ea02713a43878a4ce-p_e.jpg,https://www.zillow.com/apartments/new-braunfels-tx/westshore-colony/5XqzD9/
2061532612,3905 S Expressway 77/83 #5103853C8,Harlingen,TX,78550,825,1,2,350,APARTMENT,FOR_RENT,725,USD,USA,,https://photos.zillowstatic.com/fp/31ee7d2d6b84a0f897b6a00dc51895d5-p_e.jpg,https://www.zillow.com/apartments/harlingen-tx/woodspring-suites-harlingen/9T4RmW/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/ab461666f384c11e0c13d34043a39d05-p_e.jpg,https://www.zillow.com/apartments/willow-park-tx/olympus-willow-park/5XmP4G/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/ca247e4c8cf94ec507346f103a7c22d1-p_e.jpg,https://www.zillow.com/apartments/harlingen-tx/valor-at-harlingen/63PXKw/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/73af8148a31ec8d47ce77a47372561a1-p_e.jpg,https://www.zillow.com/apartments/plano-tx/colonnade-at-willow-bend/5Xhsmd/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/6129e4198dca535de66c0c8f85b40c73-p_e.jpg,https://www.zillow.com/b/vitruvian-west-addison-tx-9vCqvp/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/4cb00b6f43362c26695215cc436bacbe-p_e.jpg,https://www.zillow.com/apartments/pflugerville-tx/the-dalton/C3Jtsh/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/c626ab5e9c5695c282e201dd3429a4df-p_e.jpg,https://www.zillow.com/apartments/el-paso-tx/alto-mesa-apartments/5XmNB3/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/a8d45d1b512824ba0f592c5554afb763-p_e.jpg,https://www.zillow.com/apartments/joshua-tx/mariposa-at-south-broadway-55%2b-apartment-homes/9hmXzy/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/8871cd5624be095b7a7fe17b6f337ad8-p_e.jpg,https://www.zillow.com/apartments/converse-tx/the-heights-at-converse-apartments/65g9Lt/
2095733708,939 S Frio St #4221,San Antonio,TX,78207,1520,2,2,931,APARTMENT,FOR_RENT,1359,USD,USA,,https://photos.zillowstatic.com/fp/d7ada6c3d109e86dbda6eb607a2394e4-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/peanut-factory-.dash.-property/63X8J9/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/ccc702e44a406c5665b68654b9b7a2f5-p_e.jpg,https://www.zillow.com/apartments/sherman-tx/northside-on-travis/5XrdKk/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/4caac4d2b7b6a08adcec4e397df0f18a-p_e.jpg,https://www.zillow.com/apartments/corpus-christi-tx/the-cosmopolitan-apartments/5ZbJLg/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/303c78d951636c8c95ca7a5779a77f02-p_e.jpg,https://www.zillow.com/apartments/mansfield-tx/the-julian-at-south-pointe/BLW9Ff/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/0538e0a7e451aea829172f25840f1417-p_e.jpg,https://www.zillow.com/apartments/houston-tx/willow-bend-apartments/5XkBkQ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/c45f5a6d1063f137fa29dc269dfd295b-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/essence-north-dallas/5XhscT/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/805296816cb496bb68ac6d004d6912da-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/cypress-at-stone-oak/5Xjwxx/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/a8ed64cefe95a4af4074e200d113168e-p_e.jpg,https://www.zillow.com/apartments/fort-worth-tx/union-at-river-east/BKB5Rm/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/7b3af389e8517e5d2e385056e8a1b933-p_e.jpg,https://www.zillow.com/apartments/houston-tx/east-end-lofts/5XhsRt/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/8e83856d6eba01affb42f8c4c1d7f8ed-p_e.jpg,https://www.zillow.com/b/bexley-at-lakeline-cedar-park-tx-65bbry/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/c9df0814cba072abe8605b855dc083bf-p_e.jpg,https://www.zillow.com/apartments/austin-tx/tramor-at-victory-place/5XhtC7/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/ce12f9e0ea21e83d445737e719aff682-p_e.jpg,https://www.zillow.com/apartments/euless-tx/village-green-of-bear-creek/5Xm8v8/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/5bc9de3f70b8c5ed31b967d35bae54cf-p_e.jpg,https://www.zillow.com/apartments/carrollton-tx/the-hudson/5Xt4Qg/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/ee3d29f1fbee035881b191d4d940a81d-p_e.jpg,https://www.zillow.com/apartments/beaumont-tx/huntington-park-.dash.-utilities-included/5ZH2pv/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/4e9299880eb69224394b2198ea5cb731-p_e.jpg,https://www.zillow.com/apartments/austin-tx/nalle-woods-of-westlake/9T5gFT/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/b8670b5816136231a9bccdc1e52e9016-p_e.jpg,https://www.zillow.com/apartments/richardson-tx/the-pradera/5XjyT9/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/97c542161f556e96d003ebf733585a6a-p_e.jpg,https://www.zillow.com/apartments/haslet-tx/sire-wellington/C8BCN5/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/f93ff57f19f74d7ed44010718dda74cb-p_e.jpg,https://www.zillow.com/b/olympus-auburn-lakes-spring-tx-5hJBVq/
2058035707,1113 Banister Ln APT 225,Austin,TX,78704,1750,1.5,2,960,APARTMENT,FOR_RENT,1825,USD,USA,,https://photos.zillowstatic.com/fp/cf7fa22d38d9f7dd99f8c39cd61fc360-p_e.jpg,https://www.zillow.com/apartments/austin-tx/four-park-place/5Xht3v/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/3acb026cbbeef679a0de7e4c14625a17-p_e.jpg,https://www.zillow.com/apartments/carrollton-tx/the-place-at-briarcrest/5XhsYr/
2057725694,8383 La Prada Dr APT 602,Dallas,TX,75228,1295,2,2,953,APARTMENT,FOR_RENT,1394,USD,USA,,https://photos.zillowstatic.com/fp/9f5c470d3138f57563e608cf29adff33-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/la-prada-place-%28new%29/5XkjXS/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/9aed28bcb7b592993d121a1452510c9a-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/sunset-heights/5Yy8t6/
